DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
2327007,1766.64172096,962.451247152,2566.26788712,0.0121604581107,0.00996491167718,0.01521750022,117.313024115,118.027963207,124.804767753,2031.30255169,0.01033786344
2334816,1301.96150678,637.187538635,2123.78976972,0.00586435274696,0.00482854057844,0.00726317754327,136.431682138,135.659005723,137.847826614,807.40687539,0.00569752066751
2335853,462.80776038,175.941932859,1363.16187172,0.0119713647881,0.00988321726726,0.0146732469259,84.8245606828,84.3879991221,86.6065555557,155.487812224,0.0136452182979
2335899,24.9746338469,16.0911698787,42.3490479648,0.0833713483691,0.0707781322861,0.0991017776686,53.5980354275,52.8257768018,55.1601385043,22.6842111842,0.0727427467863
2340794,1505.6339481,845.467589512,2214.12470778,0.00452312780553,0.00362749257132,0.0058141557223,124.081791762,126.081290693,126.558442825,1168.00567326,0.00399953375569
2340948,536.016832338,184.338400442,1747.92587356,0.00507898977411,0.00410237152541,0.00631780632728,168.160099401,171.386575089,172.632639319,186.045135069,0.00548393627935
2346419,1487.88698443,801.146045245,2222.52326138,0.00921265112502,0.00710106491856,0.0120866678054,87.7634229663,87.6755540579,88.3126920172,1138.41397909,0.00811692736833
2351443,582.259461571,168.120368563,1631.16695342,0.0178297936749,0.0143714582119,0.0236507475375,66.3548804101,64.8654016921,68.0029902605,192.070055166,0.0193279804851
2351939,11.5136984378,4.34497993101,23.6783207199,0.0735766051989,0.057090826643,0.111523802754,65.60910541,67.559106362,68.626987666,9.20449513387,0.0813747642975
2352640,1487.37285667,758.126258835,2426.50400746,0.00954577489608,0.0082865066936,0.0111262709269,162.429461322,157.648864375,162.882890286,898.600392363,0.00892968298557
2352786,1568.144495,954.460934593,2264.14649164,0.0067317094581,0.00578037929474,0.00786779197204,151.334920928,148.861272187,151.643565852,1369.34116533,0.00647102198078
2354703,892.132569904,359.43718631,1916.71485068,0.00860353898902,0.00720555661427,0.0104428898975,132.471252057,132.046281405,133.714849786,292.224050307,0.00853149992685
2355167,1165.49237441,525.692785688,2058.89828407,0.00856187541407,0.00685680150172,0.0109850839676,121.196492615,122.303298571,123.03874606,617.253505081,0.00751345479287
2355391,42.2311417407,25.7804733948,78.8857700449,0.0170113999819,0.0144684768735,0.0201478699479,155.937898093,156.376417996,157.382052737,37.8193558502,0.014845024688
2357508,1338.29958428,644.309820858,2308.61909084,0.0132895668243,0.0115137568964,0.0155001406403,262.647864662,261.677994215,263.37807198,622.643433541,0.0133963169801
2358082,1549.52000677,854.011656851,2249.85761449,0.00508006283862,0.00417208869925,0.00620708456536,153.971930349,154.965657861,155.458124541,1397.77573914,0.00413270036967
2358347,196.760179721,80.9807044811,768.057441612,0.0030314776065,0.00226871802461,0.00419829030486,304.146580881,306.07173501,308.903452524,115.763511392,0.00276630689313
2358741,1225.12246547,541.252536084,2261.17632136,0.00320957224525,0.00246359696819,0.00446974859202,136.834712814,139.031519724,139.968800628,1039.91825637,0.00253542229692
2359303,1730.58766575,958.104702073,2549.25976595,0.0160941286445,0.0140266404693,0.0186568118818,127.453027922,127.745198561,128.66063579,1364.42387633,0.0158183460085
2359656,884.303748814,360.572408668,1842.50404751,0.00903412862576,0.0076120179662,0.0108581113329,129.627112908,129.627931628,130.488722149,281.924179185,0.00896398378989
2360811,833.796075293,286.66382409,2097.95611264,0.00831468468414,0.00702077157854,0.00987910310723,159.424762273,161.049065736,162.591885489,262.473843622,0.00838998696261
2361849,829.849258037,311.046726034,1860.14812301,0.016086099318,0.013203422191,0.0198215805124,82.5094116327,79.1239685165,82.6200803723,334.418569134,0.0158435680434
2363386,1494.20519645,764.829080298,2425.35547972,0.00645028250545,0.00565914052414,0.00744825189404,196.048435098,195.03595592,196.817840762,897.792817166,0.00626442411981
2363625,1861.7350337,1213.03848147,2378.41312101,0.00592199888703,0.00491309518737,0.00726567854807,157.296280771,155.963069089,157.949796823,2503.61829059,0.00510879046367
2364757,564.447444966,213.242969235,1723.67505169,0.017566925354,0.0144881737579,0.0210113480561,138.532135114,137.00965515,140.118849932,283.78582851,0.0148930926428
2365743,924.287957573,403.653708103,1887.74500333,0.0141965265045,0.0118970409927,0.0171762093665,99.5671659487,98.3418775472,100.373430398,399.227679114,0.0142693609078
2373679,176.59210066,61.2388287873,881.833110541,0.0217317881957,0.0155068479842,0.0320744575771,79.5896008199,79.5714488197,80.8090503651,121.817303222,0.019138155872
2377219,870.115815137,303.877082,2052.14743469,0.00819389316214,0.006879926022,0.00965569796832,172.542833058,173.136088628,175.089294597,348.543057222,0.00753747969645
2377638,798.259199562,304.855430586,1837.31227236,0.0183640676487,0.0156761372783,0.0218764778879,89.6914098809,87.9012283577,91.0089248196,309.300799669,0.0189390215052
2377754,659.578673659,198.440934914,1955.71594679,0.0107507561518,0.00827399094879,0.0146728048319,131.885479521,134.389480206,138.674938352,304.52131361,0.00965389325171
2379155,669.909298042,226.980893255,1747.46704245,0.00655370551434,0.00536703019326,0.00826398611831,138.156234055,137.129302092,141.39555403,199.544965319,0.00678105068954
2379453,1194.66497719,492.300129872,2259.11430301,0.00532727813609,0.00401601122836,0.00747036724077,143.872308003,145.148618372,146.327472447,1058.74182394,0.0042825368092
2379840,1315.51774106,560.74899533,2356.71120371,0.0116139740887,0.00963175883129,0.0141599715732,122.067044198,121.320809712,123.172190863,527.63119084,0.011404128823
2381421,1295.26223472,537.293344005,2292.49963736,0.00413975982959,0.00353652183731,0.00492328962535,196.602073088,196.075076855,198.436446889,485.914970653,0.00402075164623
2381475,1253.10319257,632.818572669,2095.19154149,0.0196416298506,0.0162855773983,0.0242227341861,63.3884879258,61.1037351104,64.774786752,696.71890278,0.0183421418335
2381556,1486.04093278,717.402316241,2433.06853397,0.00443045675052,0.0038048011459,0.00517196464302,192.348619043,191.671801513,193.429367413,741.332669603,0.00440209540865
2384085,1182.48668395,553.62373969,2072.5264984,0.00635006332208,0.00529439149553,0.0078066282284,144.675514339,145.405481784,146.131584785,629.780250033,0.00614221539756
2393897,2090.61369977,1382.39425524,2696.23730926,0.00660239101936,0.00561733349975,0.0077806843105,169.524659968,171.155231694,172.020302472,2706.36765322,0.00599992340917
2394821,1536.11264094,767.487569909,2470.57012252,0.0101064796778,0.00856688692004,0.0119522132966,266.858587065,267.259074841,268.018909767,726.295651848,0.00983405882915
2398693,1606.53701907,830.555942335,2483.21911147,0.00455620461162,0.00387364192702,0.0054165487498,196.541821116,195.864356422,197.176557281,935.516269619,0.00436796123547
2402850,971.378898326,412.848567581,1905.25347494,0.00613141917879,0.0050970460242,0.00749711942985,165.905758788,165.566997004,167.963142959,445.540689784,0.00540049239992
2404708,1179.27134596,508.26571881,2280.16555242,0.00748126199973,0.00642574078068,0.00874062582392,179.235001264,179.633108386,180.77133224,389.998117204,0.00769832000716
2406154,914.615885008,383.232136085,1905.97428453,0.00376183314288,0.00299408003306,0.00482917823962,154.556203791,155.615996673,156.162347019,467.009973047,0.00346564833786
