DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub
1667120,0.0,0.0,0.0,0.0,0.0,0.0
1667299,0.0,0.0,0.0,0.0,0.0,0.0
1667352,0.0,0.0,0.0,0.0,0.0,0.0
1667394,0.0,0.0,0.0,0.0,0.0,0.0
1667935,0.0,0.0,0.0,0.0,0.0,0.0
1668048,0.0,0.0,0.0,0.0,0.0,0.0
1668171,0.0,0.0,0.0,0.0,0.0,0.0
1668406,0.0,0.0,0.0,0.0,0.0,0.0
1668446,0.0,0.0,0.0,0.0,0.0,0.0
1668740,0.0,0.0,0.0,0.0,0.0,0.0
1668878,0.0,0.0,0.0,0.0,0.0,0.0
1669521,1258.37641968,402.998901674,2547.63758779,0.0118722551876,0.00828490459975,0.0168037904514
1669526,552.912277396,162.659543033,1594.38973252,0.00843775082931,0.00622680737357,0.0120574044722
1669606,0.0,0.0,0.0,0.0,0.0,0.0
1670043,0.0,0.0,0.0,0.0,0.0,0.0
1671078,0.0,0.0,0.0,0.0,0.0,0.0
1671309,0.0,0.0,0.0,0.0,0.0,0.0
1671750,0.0,0.0,0.0,0.0,0.0,0.0
1672044,0.0,0.0,0.0,0.0,0.0,0.0
1672260,0.0,0.0,0.0,0.0,0.0,0.0
1672751,0.0,0.0,0.0,0.0,0.0,0.0
1673079,0.0,0.0,0.0,0.0,0.0,0.0
1673674,0.0,0.0,0.0,0.0,0.0,0.0
1673869,0.0,0.0,0.0,0.0,0.0,0.0
1674122,0.0,0.0,0.0,0.0,0.0,0.0
1674270,0.0,0.0,0.0,0.0,0.0,0.0
1674314,0.0,0.0,0.0,0.0,0.0,0.0
1675457,0.0,0.0,0.0,0.0,0.0,0.0
1675574,0.0,0.0,0.0,0.0,0.0,0.0
1675952,0.0,0.0,0.0,0.0,0.0,0.0
1676260,0.0,0.0,0.0,0.0,0.0,0.0
1676279,0.0,0.0,0.0,0.0,0.0,0.0
1676364,0.0,0.0,0.0,0.0,0.0,0.0
1676378,0.0,0.0,0.0,0.0,0.0,0.0
1676517,0.0,0.0,0.0,0.0,0.0,0.0
1676567,0.0,0.0,0.0,0.0,0.0,0.0
1676675,0.0,0.0,0.0,0.0,0.0,0.0
1677130,0.0,0.0,0.0,0.0,0.0,0.0
1677305,0.0,0.0,0.0,0.0,0.0,0.0
1677433,0.0,0.0,0.0,0.0,0.0,0.0
1677571,0.0,0.0,0.0,0.0,0.0,0.0
1677607,0.0,0.0,0.0,0.0,0.0,0.0
1678394,0.0,0.0,0.0,0.0,0.0,0.0
1678505,0.0,0.0,0.0,0.0,0.0,0.0
1678595,0.0,0.0,0.0,0.0,0.0,0.0
1678608,0.0,0.0,0.0,0.0,0.0,0.0
1678724,0.0,0.0,0.0,0.0,0.0,0.0
1678759,0.0,0.0,0.0,0.0,0.0,0.0
1678847,0.0,0.0,0.0,0.0,0.0,0.0
1678849,0.0,0.0,0.0,0.0,0.0,0.0
1680073,0.0,0.0,0.0,0.0,0.0,0.0
1680136,0.0,0.0,0.0,0.0,0.0,0.0
1680272,0.0,0.0,0.0,0.0,0.0,0.0
1680749,0.0,0.0,0.0,0.0,0.0,0.0
1681359,0.0,0.0,0.0,0.0,0.0,0.0
1681375,0.0,0.0,0.0,0.0,0.0,0.0
1681958,0.0,0.0,0.0,0.0,0.0,0.0
1682315,0.0,0.0,0.0,0.0,0.0,0.0
1682885,0.0,0.0,0.0,0.0,0.0,0.0
1682955,0.0,0.0,0.0,0.0,0.0,0.0
1683207,0.0,0.0,0.0,0.0,0.0,0.0
1683314,0.0,0.0,0.0,0.0,0.0,0.0
1683473,0.0,0.0,0.0,0.0,0.0,0.0
1683640,0.0,0.0,0.0,0.0,0.0,0.0
1683680,0.0,0.0,0.0,0.0,0.0,0.0
1683846,0.0,0.0,0.0,0.0,0.0,0.0
1683866,0.0,0.0,0.0,0.0,0.0,0.0
1684576,0.0,0.0,0.0,0.0,0.0,0.0
1684654,0.0,0.0,0.0,0.0,0.0,0.0
1684976,0.0,0.0,0.0,0.0,0.0,0.0
1685609,0.0,0.0,0.0,0.0,0.0,0.0
1685818,0.0,0.0,0.0,0.0,0.0,0.0
1686010,0.0,0.0,0.0,0.0,0.0,0.0
1686738,0.0,0.0,0.0,0.0,0.0,0.0
1686898,0.0,0.0,0.0,0.0,0.0,0.0
1686935,0.0,0.0,0.0,0.0,0.0,0.0
1688306,0.0,0.0,0.0,0.0,0.0,0.0
1688440,0.0,0.0,0.0,0.0,0.0,0.0
1688449,0.0,0.0,0.0,0.0,0.0,0.0
1688535,0.0,0.0,0.0,0.0,0.0,0.0
1688551,0.0,0.0,0.0,0.0,0.0,0.0
1688926,1905.39617288,1021.91209931,2837.22255699,0.00651197155449,0.00553667724846,0.00774412030957
1689522,0.0,0.0,0.0,0.0,0.0,0.0
1689744,0.0,0.0,0.0,0.0,0.0,0.0
1689800,0.0,0.0,0.0,0.0,0.0,0.0
1689997,0.0,0.0,0.0,0.0,0.0,0.0
1690807,1369.03274176,546.227233455,2576.59182301,0.00838238896966,0.00618770673751,0.0113566606506
1692560,474.915813109,108.705029688,1956.41841629,0.0147606169946,0.0103676260824,0.0212195603777
1692651,0.0,0.0,0.0,0.0,0.0,0.0
1692757,0.0,0.0,0.0,0.0,0.0,0.0
1693381,0.0,0.0,0.0,0.0,0.0,0.0
1693438,0.0,0.0,0.0,0.0,0.0,0.0
1693883,0.0,0.0,0.0,0.0,0.0,0.0
1694315,0.0,0.0,0.0,0.0,0.0,0.0
1694607,0.0,0.0,0.0,0.0,0.0,0.0
1694699,0.0,0.0,0.0,0.0,0.0,0.0
1694812,0.0,0.0,0.0,0.0,0.0,0.0
1694865,0.0,0.0,0.0,0.0,0.0,0.0
1694998,0.0,0.0,0.0,0.0,0.0,0.0
1695029,0.0,0.0,0.0,0.0,0.0,0.0
1695055,0.0,0.0,0.0,0.0,0.0,0.0
1695156,0.0,0.0,0.0,0.0,0.0,0.0
1695173,0.0,0.0,0.0,0.0,0.0,0.0
1695192,0.0,0.0,0.0,0.0,0.0,0.0
1696259,0.0,0.0,0.0,0.0,0.0,0.0
1696497,0.0,0.0,0.0,0.0,0.0,0.0
1696691,0.0,0.0,0.0,0.0,0.0,0.0
1697227,0.0,0.0,0.0,0.0,0.0,0.0
1697269,0.0,0.0,0.0,0.0,0.0,0.0
1698228,0.0,0.0,0.0,0.0,0.0,0.0
1698638,0.0,0.0,0.0,0.0,0.0,0.0
1698721,0.0,0.0,0.0,0.0,0.0,0.0
1698864,0.0,0.0,0.0,0.0,0.0,0.0
1699091,0.0,0.0,0.0,0.0,0.0,0.0
1699333,0.0,0.0,0.0,0.0,0.0,0.0
1699818,0.0,0.0,0.0,0.0,0.0,0.0
1700164,0.0,0.0,0.0,0.0,0.0,0.0
1700294,0.0,0.0,0.0,0.0,0.0,0.0
1700357,0.0,0.0,0.0,0.0,0.0,0.0
1700393,0.0,0.0,0.0,0.0,0.0,0.0
1700845,0.0,0.0,0.0,0.0,0.0,0.0
1701004,0.0,0.0,0.0,0.0,0.0,0.0
1701508,0.0,0.0,0.0,0.0,0.0,0.0
1701541,0.0,0.0,0.0,0.0,0.0,0.0
1702225,0.0,0.0,0.0,0.0,0.0,0.0
1702825,0.0,0.0,0.0,0.0,0.0,0.0
1704043,0.0,0.0,0.0,0.0,0.0,0.0
1704108,0.0,0.0,0.0,0.0,0.0,0.0
1704337,0.0,0.0,0.0,0.0,0.0,0.0
1704385,0.0,0.0,0.0,0.0,0.0,0.0
1705093,0.0,0.0,0.0,0.0,0.0,0.0
1705661,0.0,0.0,0.0,0.0,0.0,0.0
1705802,0.0,0.0,0.0,0.0,0.0,0.0
1705986,0.0,0.0,0.0,0.0,0.0,0.0
1706098,0.0,0.0,0.0,0.0,0.0,0.0
1706187,0.0,0.0,0.0,0.0,0.0,0.0
1706930,0.0,0.0,0.0,0.0,0.0,0.0
1706997,0.0,0.0,0.0,0.0,0.0,0.0
1707140,0.0,0.0,0.0,0.0,0.0,0.0
1708411,0.0,0.0,0.0,0.0,0.0,0.0
1708483,0.0,0.0,0.0,0.0,0.0,0.0
1708509,0.0,0.0,0.0,0.0,0.0,0.0
1709801,0.0,0.0,0.0,0.0,0.0,0.0
1710382,0.0,0.0,0.0,0.0,0.0,0.0
1710453,0.0,0.0,0.0,0.0,0.0,0.0
1710714,0.0,0.0,0.0,0.0,0.0,0.0
1711505,0.0,0.0,0.0,0.0,0.0,0.0
1712000,0.0,0.0,0.0,0.0,0.0,0.0
1712036,0.0,0.0,0.0,0.0,0.0,0.0
1712205,0.0,0.0,0.0,0.0,0.0,0.0
1712207,0.0,0.0,0.0,0.0,0.0,0.0
1712620,1469.19880442,597.71506875,2716.20799744,0.0121541658387,0.00998747630395,0.0152346850925
1712673,0.0,0.0,0.0,0.0,0.0,0.0
1713109,0.0,0.0,0.0,0.0,0.0,0.0
1713364,0.0,0.0,0.0,0.0,0.0,0.0
1713938,0.0,0.0,0.0,0.0,0.0,0.0
1714002,0.0,0.0,0.0,0.0,0.0,0.0
1714488,0.0,0.0,0.0,0.0,0.0,0.0
1714597,0.0,0.0,0.0,0.0,0.0,0.0
1714953,0.0,0.0,0.0,0.0,0.0,0.0
1715650,0.0,0.0,0.0,0.0,0.0,0.0
1715717,0.0,0.0,0.0,0.0,0.0,0.0
1716222,0.0,0.0,0.0,0.0,0.0,0.0
1716258,0.0,0.0,0.0,0.0,0.0,0.0
1717671,0.0,0.0,0.0,0.0,0.0,0.0
1717793,0.0,0.0,0.0,0.0,0.0,0.0
1717949,0.0,0.0,0.0,0.0,0.0,0.0
1718034,0.0,0.0,0.0,0.0,0.0,0.0
1718154,0.0,0.0,0.0,0.0,0.0,0.0
1718360,0.0,0.0,0.0,0.0,0.0,0.0
1718430,0.0,0.0,0.0,0.0,0.0,0.0
1718478,0.0,0.0,0.0,0.0,0.0,0.0
1718532,0.0,0.0,0.0,0.0,0.0,0.0
1718546,0.0,0.0,0.0,0.0,0.0,0.0
1718783,0.0,0.0,0.0,0.0,0.0,0.0
1719783,0.0,0.0,0.0,0.0,0.0,0.0
1720117,0.0,0.0,0.0,0.0,0.0,0.0
1720510,0.0,0.0,0.0,0.0,0.0,0.0
1720816,0.0,0.0,0.0,0.0,0.0,0.0
1720870,0.0,0.0,0.0,0.0,0.0,0.0
1721125,0.0,0.0,0.0,0.0,0.0,0.0
1721297,0.0,0.0,0.0,0.0,0.0,0.0
1721710,0.0,0.0,0.0,0.0,0.0,0.0
1722231,0.0,0.0,0.0,0.0,0.0,0.0
1722536,0.0,0.0,0.0,0.0,0.0,0.0
1723483,0.0,0.0,0.0,0.0,0.0,0.0
1723638,0.0,0.0,0.0,0.0,0.0,0.0
1723662,0.0,0.0,0.0,0.0,0.0,0.0
1724348,0.0,0.0,0.0,0.0,0.0,0.0
1724844,0.0,0.0,0.0,0.0,0.0,0.0
1724998,0.0,0.0,0.0,0.0,0.0,0.0
1725894,0.0,0.0,0.0,0.0,0.0,0.0
1726140,0.0,0.0,0.0,0.0,0.0,0.0
1726251,0.0,0.0,0.0,0.0,0.0,0.0
1727669,0.0,0.0,0.0,0.0,0.0,0.0
1728219,0.0,0.0,0.0,0.0,0.0,0.0
1728240,0.0,0.0,0.0,0.0,0.0,0.0
1728739,0.0,0.0,0.0,0.0,0.0,0.0
1728886,0.0,0.0,0.0,0.0,0.0,0.0
1729071,0.0,0.0,0.0,0.0,0.0,0.0
1729107,0.0,0.0,0.0,0.0,0.0,0.0
1729371,0.0,0.0,0.0,0.0,0.0,0.0
1730057,0.0,0.0,0.0,0.0,0.0,0.0
1730482,0.0,0.0,0.0,0.0,0.0,0.0
1730578,0.0,0.0,0.0,0.0,0.0,0.0
1730977,0.0,0.0,0.0,0.0,0.0,0.0
1731020,0.0,0.0,0.0,0.0,0.0,0.0
1731540,0.0,0.0,0.0,0.0,0.0,0.0
1732192,0.0,0.0,0.0,0.0,0.0,0.0
1733688,0.0,0.0,0.0,0.0,0.0,0.0
1735237,0.0,0.0,0.0,0.0,0.0,0.0
1735533,0.0,0.0,0.0,0.0,0.0,0.0
1736452,0.0,0.0,0.0,0.0,0.0,0.0
1736470,0.0,0.0,0.0,0.0,0.0,0.0
1736709,0.0,0.0,0.0,0.0,0.0,0.0
1736817,931.404648503,372.213859286,2049.34465575,0.010178224905,0.0082594622901,0.0127676836593
1737391,0.0,0.0,0.0,0.0,0.0,0.0
1737757,0.0,0.0,0.0,0.0,0.0,0.0
1738799,0.0,0.0,0.0,0.0,0.0,0.0
1739419,0.0,0.0,0.0,0.0,0.0,0.0
1739750,0.0,0.0,0.0,0.0,0.0,0.0
1739837,0.0,0.0,0.0,0.0,0.0,0.0
1740413,0.0,0.0,0.0,0.0,0.0,0.0
1741264,0.0,0.0,0.0,0.0,0.0,0.0
1742362,0.0,0.0,0.0,0.0,0.0,0.0
1742976,0.0,0.0,0.0,0.0,0.0,0.0
1743525,0.0,0.0,0.0,0.0,0.0,0.0
1743829,0.0,0.0,0.0,0.0,0.0,0.0
1744446,0.0,0.0,0.0,0.0,0.0,0.0
1748214,0.0,0.0,0.0,0.0,0.0,0.0
1748822,0.0,0.0,0.0,0.0,0.0,0.0
1751991,0.0,0.0,0.0,0.0,0.0,0.0
1752211,0.0,0.0,0.0,0.0,0.0,0.0
1752313,0.0,0.0,0.0,0.0,0.0,0.0
1753484,0.0,0.0,0.0,0.0,0.0,0.0
1755907,1082.80147514,403.804049737,2188.77665805,0.0121772433947,0.00966215378651,0.015991813575
1756120,0.0,0.0,0.0,0.0,0.0,0.0
1756956,0.0,0.0,0.0,0.0,0.0,0.0
1756971,0.0,0.0,0.0,0.0,0.0,0.0
1757480,0.0,0.0,0.0,0.0,0.0,0.0
1758008,0.0,0.0,0.0,0.0,0.0,0.0
1758093,0.0,0.0,0.0,0.0,0.0,0.0
1758630,0.0,0.0,0.0,0.0,0.0,0.0
1759339,0.0,0.0,0.0,0.0,0.0,0.0
1759615,0.0,0.0,0.0,0.0,0.0,0.0
1759663,0.0,0.0,0.0,0.0,0.0,0.0
1759792,0.0,0.0,0.0,0.0,0.0,0.0
1760137,0.0,0.0,0.0,0.0,0.0,0.0
1761957,0.0,0.0,0.0,0.0,0.0,0.0
1762518,0.0,0.0,0.0,0.0,0.0,0.0
1763672,0.0,0.0,0.0,0.0,0.0,0.0
1764953,0.0,0.0,0.0,0.0,0.0,0.0
1765976,0.0,0.0,0.0,0.0,0.0,0.0
1766622,0.0,0.0,0.0,0.0,0.0,0.0
1766653,0.0,0.0,0.0,0.0,0.0,0.0
1767474,0.0,0.0,0.0,0.0,0.0,0.0
1767842,0.0,0.0,0.0,0.0,0.0,0.0
1768914,0.0,0.0,0.0,0.0,0.0,0.0
1770496,0.0,0.0,0.0,0.0,0.0,0.0
1770595,0.0,0.0,0.0,0.0,0.0,0.0
1771030,0.0,0.0,0.0,0.0,0.0,0.0
1771285,0.0,0.0,0.0,0.0,0.0,0.0
1771787,0.0,0.0,0.0,0.0,0.0,0.0
1772374,0.0,0.0,0.0,0.0,0.0,0.0
1773832,0.0,0.0,0.0,0.0,0.0,0.0
1775436,0.0,0.0,0.0,0.0,0.0,0.0
1775456,0.0,0.0,0.0,0.0,0.0,0.0
1776190,0.0,0.0,0.0,0.0,0.0,0.0
1776429,0.0,0.0,0.0,0.0,0.0,0.0
1776439,0.0,0.0,0.0,0.0,0.0,0.0
1776629,0.0,0.0,0.0,0.0,0.0,0.0
1776728,0.0,0.0,0.0,0.0,0.0,0.0
1776861,0.0,0.0,0.0,0.0,0.0,0.0
1777482,0.0,0.0,0.0,0.0,0.0,0.0
1777819,0.0,0.0,0.0,0.0,0.0,0.0
1777949,0.0,0.0,0.0,0.0,0.0,0.0
1778650,235.388545575,74.7403060715,1117.31481933,0.0142012837906,0.0102877735788,0.021260652928
1781112,0.0,0.0,0.0,0.0,0.0,0.0
1782160,235.619560571,74.1706666515,1147.22749235,0.0182762648162,0.0135622380807,0.0248029670088
1782181,0.0,0.0,0.0,0.0,0.0,0.0
1784285,0.0,0.0,0.0,0.0,0.0,0.0
1784611,0.0,0.0,0.0,0.0,0.0,0.0
1785598,0.0,0.0,0.0,0.0,0.0,0.0
1785768,0.0,0.0,0.0,0.0,0.0,0.0
1786534,0.0,0.0,0.0,0.0,0.0,0.0
1787370,0.0,0.0,0.0,0.0,0.0,0.0
1787387,237.225528733,110.112980765,968.928800054,0.0175638486159,0.0147332878102,0.0211800757862
1788562,0.0,0.0,0.0,0.0,0.0,0.0
1788784,0.0,0.0,0.0,0.0,0.0,0.0
1789894,114.381855466,27.3715946506,694.496622038,0.0860150772018,0.0620877710644,0.122859830809
1790342,0.0,0.0,0.0,0.0,0.0,0.0
1791133,0.0,0.0,0.0,0.0,0.0,0.0
1791138,0.0,0.0,0.0,0.0,0.0,0.0
1792218,0.0,0.0,0.0,0.0,0.0,0.0
1792764,0.0,0.0,0.0,0.0,0.0,0.0
1792876,0.0,0.0,0.0,0.0,0.0,0.0
1794024,0.0,0.0,0.0,0.0,0.0,0.0
1794587,0.0,0.0,0.0,0.0,0.0,0.0
1795846,0.0,0.0,0.0,0.0,0.0,0.0
1796955,0.0,0.0,0.0,0.0,0.0,0.0
1797511,0.0,0.0,0.0,0.0,0.0,0.0
1797571,0.0,0.0,0.0,0.0,0.0,0.0
1797574,0.0,0.0,0.0,0.0,0.0,0.0
1797613,0.0,0.0,0.0,0.0,0.0,0.0
1797713,0.0,0.0,0.0,0.0,0.0,0.0
1798851,0.0,0.0,0.0,0.0,0.0,0.0
1798944,0.0,0.0,0.0,0.0,0.0,0.0
1800511,0.0,0.0,0.0,0.0,0.0,0.0
1800683,0.0,0.0,0.0,0.0,0.0,0.0
1800782,0.0,0.0,0.0,0.0,0.0,0.0
1801485,0.0,0.0,0.0,0.0,0.0,0.0
1801540,0.0,0.0,0.0,0.0,0.0,0.0
1801550,0.0,0.0,0.0,0.0,0.0,0.0
1802815,0.0,0.0,0.0,0.0,0.0,0.0
1803142,0.0,0.0,0.0,0.0,0.0,0.0
1804850,0.0,0.0,0.0,0.0,0.0,0.0
1805225,0.0,0.0,0.0,0.0,0.0,0.0
1806860,0.0,0.0,0.0,0.0,0.0,0.0
1807428,0.0,0.0,0.0,0.0,0.0,0.0
1808731,0.0,0.0,0.0,0.0,0.0,0.0
1809455,0.0,0.0,0.0,0.0,0.0,0.0
1809615,0.0,0.0,0.0,0.0,0.0,0.0
1810712,0.0,0.0,0.0,0.0,0.0,0.0
1811707,0.0,0.0,0.0,0.0,0.0,0.0
1811852,0.0,0.0,0.0,0.0,0.0,0.0
1812775,0.0,0.0,0.0,0.0,0.0,0.0
1812891,3.11749721281,1.45884512624,7.71236507876,0.21533488864,0.15696339953,0.297306024715
1813082,0.0,0.0,0.0,0.0,0.0,0.0
1813754,851.377538841,311.141219759,2060.95696722,0.0156972948573,0.0126634095574,0.0192354430671
1814098,0.0,0.0,0.0,0.0,0.0,0.0
1814519,0.0,0.0,0.0,0.0,0.0,0.0
1814544,0.0,0.0,0.0,0.0,0.0,0.0
1814856,0.0,0.0,0.0,0.0,0.0,0.0
1815395,0.0,0.0,0.0,0.0,0.0,0.0
1815911,0.0,0.0,0.0,0.0,0.0,0.0
1816740,0.0,0.0,0.0,0.0,0.0,0.0
1817110,0.0,0.0,0.0,0.0,0.0,0.0
1818992,0.0,0.0,0.0,0.0,0.0,0.0
1819179,0.0,0.0,0.0,0.0,0.0,0.0
1819520,0.0,0.0,0.0,0.0,0.0,0.0
1819566,0.0,0.0,0.0,0.0,0.0,0.0
1820479,0.0,0.0,0.0,0.0,0.0,0.0
1820577,0.0,0.0,0.0,0.0,0.0,0.0
1821087,0.0,0.0,0.0,0.0,0.0,0.0
1821095,0.0,0.0,0.0,0.0,0.0,0.0
1821351,0.0,0.0,0.0,0.0,0.0,0.0
1821777,0.0,0.0,0.0,0.0,0.0,0.0
1821873,0.0,0.0,0.0,0.0,0.0,0.0
1821886,0.0,0.0,0.0,0.0,0.0,0.0
1823053,0.0,0.0,0.0,0.0,0.0,0.0
1823505,0.0,0.0,0.0,0.0,0.0,0.0
1824008,0.0,0.0,0.0,0.0,0.0,0.0
1824124,0.0,0.0,0.0,0.0,0.0,0.0
1824848,0.0,0.0,0.0,0.0,0.0,0.0
1825082,0.0,0.0,0.0,0.0,0.0,0.0
1825614,0.0,0.0,0.0,0.0,0.0,0.0
1826134,0.0,0.0,0.0,0.0,0.0,0.0
1826412,0.0,0.0,0.0,0.0,0.0,0.0
1827453,0.0,0.0,0.0,0.0,0.0,0.0
1827768,0.0,0.0,0.0,0.0,0.0,0.0
1830054,0.0,0.0,0.0,0.0,0.0,0.0
1830291,0.0,0.0,0.0,0.0,0.0,0.0
1831396,0.0,0.0,0.0,0.0,0.0,0.0
1832015,0.0,0.0,0.0,0.0,0.0,0.0
1833218,0.0,0.0,0.0,0.0,0.0,0.0
1833505,0.0,0.0,0.0,0.0,0.0,0.0
1835106,0.0,0.0,0.0,0.0,0.0,0.0
1837152,0.0,0.0,0.0,0.0,0.0,0.0
1837460,0.0,0.0,0.0,0.0,0.0,0.0
1838763,0.0,0.0,0.0,0.0,0.0,0.0
1840467,0.0,0.0,0.0,0.0,0.0,0.0
1840982,0.0,0.0,0.0,0.0,0.0,0.0
1841887,0.0,0.0,0.0,0.0,0.0,0.0
1842135,0.0,0.0,0.0,0.0,0.0,0.0
1842340,0.0,0.0,0.0,0.0,0.0,0.0
1842595,0.0,0.0,0.0,0.0,0.0,0.0
1843385,0.0,0.0,0.0,0.0,0.0,0.0
1843670,0.0,0.0,0.0,0.0,0.0,0.0
1844528,0.0,0.0,0.0,0.0,0.0,0.0
1844719,0.0,0.0,0.0,0.0,0.0,0.0
1845350,0.0,0.0,0.0,0.0,0.0,0.0
1848446,0.0,0.0,0.0,0.0,0.0,0.0
1848457,0.0,0.0,0.0,0.0,0.0,0.0
1848555,0.0,0.0,0.0,0.0,0.0,0.0
1849253,0.0,0.0,0.0,0.0,0.0,0.0
1849353,0.0,0.0,0.0,0.0,0.0,0.0
1850227,0.0,0.0,0.0,0.0,0.0,0.0
1851221,0.0,0.0,0.0,0.0,0.0,0.0
1851311,0.0,0.0,0.0,0.0,0.0,0.0
1851782,0.0,0.0,0.0,0.0,0.0,0.0
1852496,0.0,0.0,0.0,0.0,0.0,0.0
1852634,908.357183069,336.139692621,1678.60781737,0.0114328028601,0.00843691030515,0.0163214447726
1853135,0.0,0.0,0.0,0.0,0.0,0.0
1853506,0.0,0.0,0.0,0.0,0.0,0.0
1853802,1357.58619948,584.128455258,2401.4075986,0.0145153019085,0.0120160670167,0.0176923278664
1854382,0.0,0.0,0.0,0.0,0.0,0.0
1854397,0.0,0.0,0.0,0.0,0.0,0.0
1854783,0.0,0.0,0.0,0.0,0.0,0.0
1855050,0.0,0.0,0.0,0.0,0.0,0.0
1855205,0.0,0.0,0.0,0.0,0.0,0.0
1855298,0.0,0.0,0.0,0.0,0.0,0.0
1855457,0.0,0.0,0.0,0.0,0.0,0.0
1855464,0.0,0.0,0.0,0.0,0.0,0.0
1855713,0.0,0.0,0.0,0.0,0.0,0.0
1856166,0.0,0.0,0.0,0.0,0.0,0.0
1856411,0.0,0.0,0.0,0.0,0.0,0.0
1856415,0.0,0.0,0.0,0.0,0.0,0.0
1857731,0.0,0.0,0.0,0.0,0.0,0.0
1858484,0.0,0.0,0.0,0.0,0.0,0.0
1858925,0.0,0.0,0.0,0.0,0.0,0.0
1858985,0.0,0.0,0.0,0.0,0.0,0.0
1859530,0.0,0.0,0.0,0.0,0.0,0.0
1859614,0.0,0.0,0.0,0.0,0.0,0.0
1859812,0.0,0.0,0.0,0.0,0.0,0.0
1860290,0.0,0.0,0.0,0.0,0.0,0.0
1861026,0.0,0.0,0.0,0.0,0.0,0.0
1861098,0.0,0.0,0.0,0.0,0.0,0.0
1861550,0.0,0.0,0.0,0.0,0.0,0.0
1862125,0.0,0.0,0.0,0.0,0.0,0.0
1862222,0.0,0.0,0.0,0.0,0.0,0.0
1862319,0.0,0.0,0.0,0.0,0.0,0.0
1863042,0.0,0.0,0.0,0.0,0.0,0.0
1863935,0.0,0.0,0.0,0.0,0.0,0.0
1864508,0.0,0.0,0.0,0.0,0.0,0.0
1865255,0.0,0.0,0.0,0.0,0.0,0.0
1865805,0.0,0.0,0.0,0.0,0.0,0.0
1866281,0.0,0.0,0.0,0.0,0.0,0.0
1866904,0.0,0.0,0.0,0.0,0.0,0.0
1867371,0.0,0.0,0.0,0.0,0.0,0.0
1870422,0.0,0.0,0.0,0.0,0.0,0.0
1870957,0.0,0.0,0.0,0.0,0.0,0.0
1871579,0.0,0.0,0.0,0.0,0.0,0.0
1873757,0.0,0.0,0.0,0.0,0.0,0.0
1874001,0.0,0.0,0.0,0.0,0.0,0.0
1875034,0.0,0.0,0.0,0.0,0.0,0.0
1875045,0.0,0.0,0.0,0.0,0.0,0.0
1878172,0.0,0.0,0.0,0.0,0.0,0.0
1878317,0.0,0.0,0.0,0.0,0.0,0.0
1878365,0.0,0.0,0.0,0.0,0.0,0.0
1879268,0.0,0.0,0.0,0.0,0.0,0.0
1880279,0.0,0.0,0.0,0.0,0.0,0.0
1881622,0.0,0.0,0.0,0.0,0.0,0.0
1882220,0.0,0.0,0.0,0.0,0.0,0.0
1882422,1252.6847494,515.117847155,2330.20903013,0.0123497498634,0.00938914048851,0.0163465356159
1884239,0.0,0.0,0.0,0.0,0.0,0.0
1884629,0.0,0.0,0.0,0.0,0.0,0.0
1884634,0.0,0.0,0.0,0.0,0.0,0.0
1884714,0.0,0.0,0.0,0.0,0.0,0.0
1887396,0.0,0.0,0.0,0.0,0.0,0.0
1887918,0.410743529196,0.0924236406401,2.73673227683,0.164307183684,0.0659395855064,0.346683937171
1888010,0.0,0.0,0.0,0.0,0.0,0.0
1888790,0.0,0.0,0.0,0.0,0.0,0.0
1890099,0.0,0.0,0.0,0.0,0.0,0.0
1890415,0.0,0.0,0.0,0.0,0.0,0.0
1890512,0.0,0.0,0.0,0.0,0.0,0.0
1890575,0.0,0.0,0.0,0.0,0.0,0.0
1890767,0.0,0.0,0.0,0.0,0.0,0.0
1891207,0.0,0.0,0.0,0.0,0.0,0.0
1894013,0.0,0.0,0.0,0.0,0.0,0.0
1894087,0.0,0.0,0.0,0.0,0.0,0.0
1894334,0.0,0.0,0.0,0.0,0.0,0.0
1894782,0.0,0.0,0.0,0.0,0.0,0.0
1895513,0.0,0.0,0.0,0.0,0.0,0.0
1896168,0.0,0.0,0.0,0.0,0.0,0.0
1896543,0.0,0.0,0.0,0.0,0.0,0.0
1896855,0.0,0.0,0.0,0.0,0.0,0.0
1897087,0.0,0.0,0.0,0.0,0.0,0.0
1897375,0.0,0.0,0.0,0.0,0.0,0.0
1898497,0.0,0.0,0.0,0.0,0.0,0.0
1899109,15.7615409361,3.10756419183,131.180199426,0.0167286937637,0.00621178946755,0.0400890413489
1899150,0.0,0.0,0.0,0.0,0.0,0.0
1899407,0.0,0.0,0.0,0.0,0.0,0.0
1899748,0.0,0.0,0.0,0.0,0.0,0.0
1900710,0.0,0.0,0.0,0.0,0.0,0.0
1901056,0.0,0.0,0.0,0.0,0.0,0.0
1901403,0.0,0.0,0.0,0.0,0.0,0.0
1902320,0.0,0.0,0.0,0.0,0.0,0.0
1903167,0.0,0.0,0.0,0.0,0.0,0.0
1903223,0.0,0.0,0.0,0.0,0.0,0.0
1903391,0.0,0.0,0.0,0.0,0.0,0.0
1903606,0.0,0.0,0.0,0.0,0.0,0.0
1904080,0.0,0.0,0.0,0.0,0.0,0.0
1904576,0.0,0.0,0.0,0.0,0.0,0.0
1906567,0.0,0.0,0.0,0.0,0.0,0.0
1906578,0.0,0.0,0.0,0.0,0.0,0.0
